,#SYM,CUR,NAME,CON,ISIN,REBATERATE,FEERATE,AVAILABLE
10056,TALK,USD,ITALK INC,119089443,XXXXXXX31008,1.8,0.3,>10000000
10057,TALO,USD,TALOS ENERGY INC,316544447,XXXXXXXT1088,1.85,0.25,1800000
10058,TAMO,USD,TAMM OIL AND GAS CORP,47176418,XXXXXXX01095,1.8,0.3,850000
10059,TAN,USD,INVESCO SOLAR ETF,319359420,XXXXXXXG7060,-4.7762,6.8762,400000
10060,TANH,USD,TANTECH HOLDINGS LTD,188412146,VGG8675X1078,-0.8694,2.9694,45000
10061,TANNI,USD,TRAVELCENTERS OF AMER LLC 8.25% SR NT DUE 2028,120760424,XXXXXXX42004,-86.2037,88.3037,40000
10062,TANNL,USD,TRAVELCENTERS OF AMERICA LLC 8% SENIOR NOTES DUE 2029,177128444,XXXXXXX43093,-5.5478,7.6478,30000
10063,TANNZ,USD,TRAVELCENTERS OF AMER LLC 8.00% SR NT DUE 2030,209005927,XXXXXXX44083,-57.7571,59.8571,20000
10064,TAO,USD,INVESCO CHINA REAL ESTATE ET,319355872,XXXXXXXE6023,-8.0238,10.1238,50000
10065,TAOIF,USD,TAG OIL LTD,57651856,CA87377N2005,-13.7833,15.8833,100000
10066,TAOP,USD,TAOPING INC,320232123,VGG8675V1013,-21.1743,23.2743,7000
10067,TAP,USD,MOLSON COORS BREWING CO -B,33191300,XXXXXXXR2094,1.85,0.25,7600000
10068,TAPR,USD,BARCLAYS INVERSE US TREASURY,160619161,XXXXXXXW5702,-1.9346,4.0346,3000
10069,TARO,USD,TARO PHARMACEUTICAL INDUS,6845286,IL0010827181,1.5436,0.5564,300000
10070,TAST,USD,CARROLS RESTAURANT GROUP INC,41993038,XXXXXXXX1046,1.5909,0.5091,1800000
10071,TAT,USD,TRANSATLANTIC PETROLEUM LTD,145914310,BMG899821133,-6.0081,8.1081,200000
10072,TATD,USD,TATYANA DESIGNS INC,111948362,XXXXXXXU1051,1.85,0.25,10000
10073,TATT,USD,TAT TECHNOLOGIES LTD,4725203,IL0010827264,1.0424,1.0576,3000
10074,TATYY,USD,TATE &amp; LYLE PLC-SPONS ADR,72653260,XXXXXXX06077,-4.1559,6.2559,15000
10075,TAUG,USD,TAURIGA SCIENCES INC,325214847,XXXXXXXX2053,1.8,0.3,8000
10076,TAVHY,USD,TAV HAVALIMANLARI HLD-UN ADR,57494360,XXXXXXX41077,-7.3689,9.4689,1000
10077,TAWK,USD,DIREXION DAILY COMM BULL 3X,349613688,XXXXXXXE4970,-2.4141,4.5141,500
10078,TAXA,USD,LIBERTY TAX INC,160608025,XXXXXXXT1025,0.8308,1.2692,100000
10079,TAYD,USD,TAYLOR DEVICES INC,13450896,XXXXXXX31053,1.85,0.25,8000
10080,TBACQ,USD,TANDY BRANDS ACCESSORIES INC,274984,XXXXXXX81017,1.8,0.3,3000
10081,TBB,USD,T 5.35 11-01-66 PFD,294108963,XXXXXXXR3003,-9.3648,11.4648,35000
10082,TBBA,USD,TEB BANCORP INC,364719316,XXXXXXX21005,1.4414,0.6586,4000
10083,TBBC,USD,BRAINY BRANDS CO INC-THE,83605688,XXXXXXXG1058,1.85,0.25,300000
10084,TBBK,USD,BANCORP INC-THE,32821451,XXXXXXXA1051,1.5836,0.5164,5600000
10085,TBC,USD,AT&amp;T INC,327721523,XXXXXXXR4092,-6.9812,9.0812,95000
10086,TBEV,USD,HIGH PERFORMANCE BEVERAGES C,224155134,XXXXXXXX3061,1.8,0.3,>10000000
10087,TBF,USD,PROSHARES SHORT 20+ TREASURY,67531165,XXXXXXXX8496,-1.1217,3.2217,75000
10088,TBI,USD,TRUEBLUE INC,47619256,XXXXXXXX1019,1.85,0.25,3900000
10089,TBII,USD,TRANSWORLD BENEFITS INTERNAT,30217042,XXXXXXX31057,1.85,0.25,200000
10090,TBIO,USD,TRANSLATE BIO INC,324062330,XXXXXXXL1044,1.6994,0.4006,15000
10091,TBK,USD,TRIUMPH BANCORP INC,172935478,XXXXXXXE3009,1.85,0.25,1400000
10092,TBLT,USD,TOUGHBUILT INDUSTRIES INC,344164175,XXXXXXXG2075,-66.2398,68.3398,20000
10093,TBLU,USD,TORTOISE GLOBAL WATER ESG FU,266021913,XXXXXXXN7536,-3.7153,5.8153,600
10094,TBND,USD,TACTICAL INCOME ETF,371386026,XXXXXXXL8542,-7.0766,9.1766,15000
10095,TBNGY,USD,BUKIT ASAM TBK PT - UNSP ADR,300465603,XXXXXXXY1038,1.85,0.25,100
10096,TBNK,USD,TERRITORIAL BANCORP INC,61637295,XXXXXXXX1081,1.85,0.25,600000
10097,TBPH,USD,THERAVANCE BIOPHARMA INC,151525618,KYG8807B1068,1.6507,0.4493,200000
10098,TBPMF,USD,TETRA BIO-PHARMA INC,255449899,CA88166Y1007,-11.1163,13.2163,15000
10099,TBT,USD,PROSHARES ULTRASHORT 20+Y TR,114091283,XXXXXXXB2016,0.5,1.6,100000
10100,TBTC,USD,TABLE TRAC INC,30217053,XXXXXXXP1066,1.331,0.769,1000
10101,TBX,USD,PROSHARES SHORT 7-10 YR TSY,86544773,XXXXXXXA6082,-0.3108,2.4108,10000
10102,TCBG,USD,CHILDRENS BEVERAGE GROUP IN,43727764,XXXXXXX41002,1.85,0.25,10000
10103,TCBI,USD,TEXAS CAPITAL BANCSHARES INC,21521400,XXXXXXXQ1076,1.85,0.25,4000000
10104,TCBIL,USD,TEXAS CAPITAL BANCSHARES INC,114829641,XXXXXXX83078,-34.7567,36.8567,5000
10105,TCBIP,USD,TEXAS CAPITAL BANCSHARES,125639221,XXXXXXX84068,-4.7946,6.8946,15000
10106,TCBK,USD,TRICO BANCSHARES,3655925,XXXXXXX51064,1.85,0.25,1900000
10107,TCCC,USD,3CI COMPLETE COMPLIANCE CORP,30217077,XXXXXXXJ1043,1.85,0.25,2000
10108,TCCO,USD,TECHNICAL COMMUNICATIONS,275001,XXXXXXX91014,-14.5936,16.6936,15000
10109,TCDA,USD,TRICIDA INC,324062335,XXXXXXXF1012,1.378,0.722,150000
10110,TCEHY,USD,TENCENT HOLDINGS LTD-UNS ADR,55279376,XXXXXXXQ1094,1.85,0.25,1800000
10111,TCEL,USD,THERAPY CELLS INC,94439085,XXXXXXXC1027,1.4154,0.6846,250000
10112,TCF,USD,TCF FINANCIAL CORP,376497923,XXXXXXX71036,,,9600000
10113,TCFC,USD,COMMUNITY FINANCIAL CORP-THE,136482575,XXXXXXXX1019,1.85,0.25,70000
10114,TCGI,USD,CLASSICA GROUP INC (THE),3349997,XXXXXXXM2026,1.85,0.25,6000
10115,TCGP,USD,CG 5 7-8 PERP PFD,288532272,XXXXXXXL2016,1.1393,0.9607,55000
10116,TCHH,USD,TRUSTCASH HOLDINGS INC,44642060,XXXXXXXW1045,1.85,0.25,>10000000
10117,TCHL,USD,TECHLABS INC ,46654249,XXXXXXXL4005,1.85,0.25,100000
10118,TCKGY,USD,THOMAS COOK GROUP-UNSP ADR,55250340,XXXXXXX41028,1.85,0.25,100
10119,TCLAF,USD,TRANSCONTINENTAL INC-CL A,75219759,CA8935781044,1.8337,0.2663,25000
10120,TCLIF,USD,TTC TECHNOLOGY CORP,74242898,CA87304R1001,1.85,0.25,>10000000
10121,TCLRY,USD,TECHNICOLOR-SPON ADR,77067061,XXXXXXX02040,1.0012,1.0988,1000
10122,TCMD,USD,TACTILE SYSTEMS TECHNOLOGY I,241585170,XXXXXXXP1003,1.7581,0.3419,100000
10123,TCO,USD,TAUBMAN CENTERS INC,12651,XXXXXXX41034,1.4483,0.6517,3400000
10124,TCO PRJ,USD,TAUBMAN CENTERS INC,112077940,XXXXXXX46082,-0.4364,2.5364,90000
10125,TCO PRK,USD,TAUBMAN CENTERS INC,124752954,XXXXXXX47072,-1.1965,3.2965,70000
10126,TCON,USD,TRACON PHARMACEUTICALS INC,182537200,XXXXXXXH1005,-0.6951,2.7951,25000
10127,TCP,USD,TC PIPELINES LP,6845304,XXXXXXXQ1085,-1.258,3.358,80000
10128,TCPC,USD,BLACKROCK TCP CAPITAL CORP,329441111,XXXXXXXE1082,1.8337,0.2663,1100000
10129,TCPP,USD,TRINITY CAPITAL PARTNERS INC,75221370,XXXXXXX61011,1.85,0.25,1000
10130,TCRD,USD,THL CREDIT INC,74685910,XXXXXXX81061,1.0685,1.0315,450000
10131,TCRR,USD,TCR2 THERAPEUTICS INC,353437407,XXXXXXXK1060,-0.7406,2.8406,5000
10132,TCRW,USD,THL CREDIT INC,336324068,XXXXXXX84032,-0.9105,3.0105,15000
10133,TCRZ,USD,THL CREDIT INC,215309073,XXXXXXX83042,-0.1528,2.2528,55000
10134,TCS,USD,CONTAINER STORE GROUP INC-TH,137537417,XXXXXXX11030,1.5836,0.5164,200000
10135,TCTL,USD,PREMISE CAPITAL FADT ETF,253664712,XXXXXXXA7688,-5.7451,7.8451,2000
10136,TCX,USD,TUCOWS INC-CLASS A,141212831,XXXXXXX72060,0.8835,1.2165,25000
10137,TD,USD,TORONTO-DOMINION BANK,2009210,CA8911605092,1.85,0.25,>10000000
10138,TDA,USD,TELEPHONE &amp; DATA SYSTEM,118036635,XXXXXXX37951,-33.6817,35.7817,4000
10139,TDAC,USD,TRIDENT ACQUISITIONS CORP,321207437,XXXXXXXT1060,-6.7045,8.8045,75000
10140,TDACU,USD,TRIDENT ACQUISITIONS CORP,319357007,XXXXXXXT2050,1.85,0.25,10000
10141,TDC,USD,TERADATA CORP,46128760,XXXXXXXW1036,1.85,0.25,4000000
10142,TDCB,USD,THIRD CENTURY BANCORP,30217105,XXXXXXX01069,1.85,0.25,1000
10143,TDE,USD,TELEPHONE &amp; DATA SYSTEM,81330106,XXXXXXX38454,-24.397,26.497,55000
10144,TDF,USD,TEMPLETON DRAGON FUND INC,12656,XXXXXXXT1016,-9.5155,11.6155,45000
10145,TDG,USD,TRANSDIGM GROUP INC,38285434,XXXXXXX11003,1.85,0.25,850000
10146,TDHOY,USD,T&amp;D HOLDINGS INC-UNSPON ADR,55317874,XXXXXXX01007,-14.7084,16.8084,200
10147,TDI,USD,TELEPHONE AND DATA SYSTEMS INC 6.625% PFD,34437130,XXXXXXX38520,-41.0746,43.1746,2000
10148,TDIV,USD,FT NASDAQ TECH DVD INDEX FD,112003455,XXXXXXXR1187,0.2554,1.8446,30000
10149,TDJ,USD,TELEPHONE &amp; DATA SYS INC PFD 7% SEN,86214987,XXXXXXX38371,-23.0979,25.1979,35000
10150,TDNT,USD,TRIDENT BRANDS INC,132220714,XXXXXXXC2017,1.85,0.25,1000
10151,TDOC,USD,TELADOC HEALTH INC,198563873,XXXXXXXA1051,1.379,0.721,200000
10152,TDRYF,USD,TIDAL ROYALTY CORP,325536394,CA88635W1077,0.8048,1.2952,150000
10153,TDS,USD,TELEPHONE AND DATA SYSTEMS,101387488,XXXXXXX38298,1.7882,0.3118,>10000000
10154,TDSGF,USD,TELO GENOMICS CORP,360090185,CA87975M1095,1.85,0.25,100
10155,TDTF,USD,FLEXSHARES IBOXX 5-YEAR TARG,95053809,XXXXXXXL6056,-1.4734,3.5734,25000
10156,TDTT,USD,FLEXSHARES IBOXX 3-YEAR TARG,95053807,XXXXXXXL5066,-1.0534,3.1534,15000
10157,TDW,USD,TIDEWATER INC,284447308,XXXXXXXR1095,1.6017,0.4983,1000000
10158,TDY,USD,TELEDYNE TECHNOLOGIES INC,6340773,XXXXXXX01050,1.8445,0.2555,1500000
10159,TDYT,USD,THERMODYNETICS INC,34084626,XXXXXXX24092,1.85,0.25,200
10160,TEAM,USD,ATLASSIAN CORP PLC-CLASS A,214809506,GB00BZ09BD16,1.8012,0.2988,3100000
10161,TEAR,USD,TEARLAB CORP,267950792,XXXXXXX32004,-75.5131,77.6131,40000
10162,TECD,USD,TECH DATA CORP,275052,XXXXXXX71061,1.85,0.25,3600000
10163,TECH,USD,BIO-TECHNE CORP,172729810,XXXXXXXM1045,1.85,0.25,1100000
10164,TECK,USD,TECK RESOURCES LTD-CLS B,39921623,CA8787422044,1.85,0.25,3000000
10165,TECL,USD,DIREXION DAILY TECH BULL 3X,56539091,XXXXXXXW1027,-0.3411,2.4411,90000
10166,TECS,USD,DIREXION DAILY TECH BEAR 3X,309221243,XXXXXXXE5621,-4.0563,6.1563,35000
10167,TECTP,USD,TECTONIC FINANCIAL INC,368503440,XXXXXXXL2088,0.7143,1.3857,5000
10168,TEDU,USD,TARENA INTERNATIONAL INC-ADR,147689846,XXXXXXX81012,-0.7243,2.8243,550000
10169,TEF,USD,TELEFONICA SA-SPON ADR,12702,XXXXXXX22086,0.6318,1.4682,800000
10170,TEGR,USD,TERRA ENERGY &amp; RESOURCE TECH,41646976,XXXXXXXA1016,1.85,0.25,30000
10171,TEI,USD,TEMPLETON EMERG MKTS INC FD,12706,XXXXXXX21094,-2.8267,4.9267,200000
10172,TEL,USD,TE CONNECTIVITY LTD,85548741,CH0102993182,1.85,0.25,>10000000
10173,TELL,USD,TELLURIAN INC,265559668,XXXXXXXA1043,-5.705,7.805,80000
10174,TELNY,USD,TELENOR ASA-ADR,11005288,XXXXXXXW1053,-14.5254,16.6254,6000
10175,TELOZ,USD,TEL OFFSHORE TRUST,14487686,XXXXXXX21067,-3.5209,5.6209,65000
10176,TEN,USD,TENNECO INC-CLASS A,2585905,XXXXXXX91054,1.7884,0.3116,600000
10177,TENB,USD,TENABLE HOLDINGS INC,327422072,XXXXXXXT1025,1.8478,0.2522,250000
10178,TENX,USD,TENAX THERAPEUTICS INC,308628716,XXXXXXXL2097,-93.2726,95.3726,95000
10179,TEO,USD,TELECOM ARGENTINA SA-SP ADR,12723,XXXXXXX32096,-1.3208,3.4208,650000
10180,TER,USD,TERADYNE INC,12729,XXXXXXX01029,1.85,0.25,5700000
10181,TERM,USD,EQUITYCOMP TCTL RISK M ETF,272561924,XXXXXXXF7069,-7.0766,9.1766,20000
10182,TERP,USD,TERRAFORM POWER INC - A,292598555,XXXXXXXR2094,1.85,0.25,5400000
10183,TERX,USD,TERRA INVENTIONS CORP,119089452,XXXXXXXB1061,1.8,0.3,100
10184,TESS,USD,TESSCO TECHNOLOGIES INC,8699650,XXXXXXX61071,1.0553,1.0447,600000
10185,TETAA,USD,TETON ADVISORS INC-CLASS A,75220262,XXXXXXXY2000,-4.716,6.816,200
10186,TEUCF,USD,BOX SHIPS INC,132216782,MHY096751448,1.85,0.25,40000
10187,TEUFF,USD,BOX SHIPS INC,264404698,MHY096752016,-0.8189,2.9189,10000
10188,TEUM,USD,PARETEUM CORP,266417491,XXXXXXXT2078,-55.906,58.006,350000
10189,TEVA,USD,TEVA PHARMACEUTICAL-SP ADR,275085,XXXXXXX42098,1.85,0.25,>10000000
10190,TEX,USD,TEREX CORP,12732,XXXXXXX91038,1.85,0.25,5000000
10191,TEXX,USD,EMPERIAL AMERICAS INC,105394505,XXXXXXXA1051,1.85,0.25,25000
10192,TEZNY,USD,TERNA SPA-UNSPONSORED ADR,94305480,XXXXXXXL1035,-8.8617,10.9617,15000
10193,TFBN,USD,TFN FOOTBALL NETWORK INC,76318049,XXXXXXX63016,1.85,0.25,3200000
10194,TFECY,USD,THIN FILM ELECTRONICS-SP ADR,185185347,XXXXXXX91035,-1.3468,3.4468,5000
10195,TFI,USD,SPDR NUV BBG BARC MUNI BOND,225020107,XXXXXXXR7219,-0.8131,2.9131,350000
10196,TFIFF,USD,TFI INTERNATIONAL INC,260821236,CA87241L1094,1.8088,0.2912,100000
10197,TFIV.OLD,USD,T5 CORP,106804962,XXXXXXXP1003,1.85,0.25,20000
10198,TFLO,USD,ISHARES TREASURY FLOATING RA,143667474,XXXXXXXV8607,-7.8885,9.9885,90000
10199,TFSL,USD,TFS FINANCIAL CORP,43985746,XXXXXXXR1077,1.7176,0.3824,950000
10200,TFVRD,USD,RED CAT HOLDINGS INC,376496231,XXXXXXXT1007,,,100
10201,TFX,USD,TELEFLEX INC,12750,XXXXXXX91069,1.85,0.25,1900000
10202,TG,USD,TREDEGAR CORP,12752,XXXXXXX01009,1.8174,0.2826,2800000
10203,TGA,USD,TRANSGLOBE ENERGY CORP,26711609,CA8936621066,0.3561,1.7439,800000
10204,TGB,USD,TASEKO MINES LTD,6845298,CA8765111064,-0.7555,2.8555,1300000
10205,TGC,USD,TENGASCO INC,227264035,XXXXXXXR5028,-4.3919,6.4919,45000
10206,TGCDF,USD,TERANGA GOLD CORP,275476411,CA8807972044,0.0293,2.0707,4000
10207,TGE,USD,TALLGRASS ENERGY LP,193517785,XXXXXXX61072,1.3617,0.7383,200000
10208,TGEN,USD,TECOGEN INC-WALTHAM MA,152254665,XXXXXXXP2011,0.12,1.98,50000
10209,TGGI,USD,TRANS GLOBAL GROUP INC,46654252,XXXXXXXA1097,-1.4425,3.5425,2600000
10210,TGH,USD,TEXTAINER GROUP HOLDINGS LTD,46593894,BMG8766E1093,1.4754,0.6246,1400000
10211,TGI,USD,TRIUMPH GROUP INC,2585578,XXXXXXX81011,1.85,0.25,1700000
10212,TGIC,USD,TRIAD GUARANTY INC,275100,XXXXXXX51054,-119.7022,121.8022,95000
10213,TGIFF,USD,1933 INDUSTRIES INC,335363777,CA65442F1053,-13.9456,16.0456,65000
10214,TGLO,USD,THEGLOBE.COM INC,4718495,XXXXXXXR1014,-1.1827,3.2827,30000
10215,TGLS,USD,TECNOGLASS INC,140397360,KYG872641009,-0.9874,3.0874,70000
10216,TGNA,USD,TEGNA INC,196887976,XXXXXXXJ1051,1.85,0.25,8800000
10217,TGODF,USD,GREEN ORGANIC DUTCHMAN HOLDI,321414738,CA3932102088,-26.2981,28.3981,80000
10218,TGP,USD,TEEKAY LNG PARTNERS LP,34486048,MHY8564M1057,0.2022,1.8978,150000
10219,TGP PRA,USD,TGP 9 12-31-49 PFD,249723154,MHY8564M1131,-22.9193,25.0193,100000
10220,TGP PRB,USD,TEEKAY LNG PARTNERS,292735614,MHY8564M2048,-27.3161,29.4161,300000
10221,TGRF,USD,TGR FINANCIAL INC,236936238,XXXXXXXP1084,1.85,0.25,1000
10222,TGS,USD,TRANSPORTADOR GAS SUR-SP B,12771,XXXXXXX02045,-1.3695,3.4695,600000
10223,TGT,USD,TARGET CORP,6437,XXXXXXXE1064,1.8388,0.2612,>10000000
10224,TGTL,USD,TIGER TELEMATICS INC,43649435,XXXXXXXX2071,1.85,0.25,250000
10225,TGTX,USD,TG THERAPEUTICS INC,106810749,XXXXXXXQ1085,1.1807,0.9193,550000
10226,TH,USD,TARGET HOSPITALITY CORP,357194964,XXXXXXXL1070,0.9688,1.1312,250000
10227,THC,USD,TENET HEALTHCARE CORP,114929760,XXXXXXXG4073,1.8488,0.2512,2800000
10228,THCA,USD,TUSCAN HOLDINGS CORP II,376344538,XXXXXXXA1034,,,65000
10229,THCAU,USD,TUSCAN HOLDINGS CORP II,374555185,XXXXXXXA2024,,,150000
10230,THCB,USD,TUSCAN HOLDINGS CORP,358812032,XXXXXXXK1043,-2.2052,4.3052,350000
10231,THCBF,USD,THC BIOMED INTL LTD,197280482,CA87243W1032,-11.8607,13.9607,7000
10232,THCBU,USD,TUSCAN HOLDINGS CORP,355867043,XXXXXXXK2033,1.1181,0.9819,30000
10233,THCX,USD,THE CANNABIS ETF,374309300,XXXXXXXT4004,,,1000
10234,THD,USD,ISHARES MSCI THAILAND ETF,49954177,XXXXXXX66242,-3.7846,5.8846,100000
10235,THEGQ,USD,TWEETER HOME ENTERTAINMT GRP,6858362,XXXXXXX71065,1.8,0.3,200
10236,THERF,USD,THERATECHNOLOGIES INC,70151280,CA88338H1001,-14.9199,17.0199,100000
10237,THES,USD,THERMAL ENERGY STORAGE INC,44483072,XXXXXXX61048,1.85,0.25,400000
10238,THFF,USD,FIRST FINANCIAL CORP INDIANA,7564714,XXXXXXX81000,1.0424,1.0576,600000
10239,THG,USD,HANOVER INSURANCE GROUP INC-,37075152,XXXXXXX71052,1.8391,0.2609,2100000
10240,THGA,USD,HANOVER INSURANCE GROUP,125159918,XXXXXXX72043,-17.7597,19.8597,25000
10241,THKLY,USD,THK CO LTD-UNSPON ADR,54740749,XXXXXXX41057,-14.0783,16.1783,2000
10242,THM,USD,INTL TOWER HILL MINES LTD,78386698,CA46050R1029,-12.3259,14.4259,450000
10243,THMG,USD,THUNDER MOUNTAIN GOLD INC,30217216,XXXXXXX31084,1.4154,0.6846,9000
10244,THMRQ,USD,THORNBURG MORTGAGE INC ,54258215,XXXXXXX88007,-0.9285,3.0285,>10000000
10245,THO,USD,THOR INDUSTRIES INC,12786,XXXXXXX01018,1.8304,0.2696,2300000
10246,THOR,USD,SYNTHORX INC,344809141,XXXXXXXA1034,-1.4193,3.5193,30000
10247,THQ,USD,TEKLA HEALTHCARE OPPORTUNITI,162104105,XXXXXXX51043,-8.919,11.019,50000
10248,THQIQ,USD,THQ INC,110324309,XXXXXXX36014,-7.6178,9.7178,20000
10249,THR,USD,THERMON GROUP HOLDINGS INC,87713412,XXXXXXXT1034,1.2989,0.8011,3300000
10250,THRM,USD,GENTHERM INC,113306104,XXXXXXXA1034,1.85,0.25,2400000
10251,THRR,USD,THRESHER INDUSTRIES INC,101431071,XXXXXXX33041,1.85,0.25,400
10252,THS,USD,TREEHOUSE FOODS INC,34563763,XXXXXXXA1043,1.85,0.25,4300000
10253,THST,USD,TRUETT-HURST INC,125986421,XXXXXXX11096,-9.8862,11.9862,7000
10254,THW,USD,TEKLA WORLD HEALTHCARE FUND,198167565,XXXXXXXL1089,-6.2536,8.3536,100000
10255,THWI,USD,THWAPR INC,80012312,XXXXXXX91079,1.85,0.25,2000
10256,TIAIY,USD,TELECOM ITALIA SPA-SPON ADR,20754459,XXXXXXXY2019,-9.9106,12.0106,250000
10257,TIBR,USD,TIBERIUS ACQUISITION CORP,313675691,XXXXXXXA1079,1.0315,1.0685,50000
10258,TIF,USD,TIFFANY &amp; CO,12791,XXXXXXX71085,1.8119,0.2881,1000000
10259,TIGCF,USD,TRIUMPH GOLD CORP,263851580,CA8968121043,-5.7163,7.8163,6000
10260,TIGO,USD,MILLICOM INTL CELLULAR S.A.,6478301,LU0038705702,1.1709,0.9291,10000
10261,TIGR,USD,UP FINTECH HOLDING LTD - ADR,356857464,XXXXXXXW1062,-41.66,43.76,3000
10262,TIIAY,USD,TELECOM ITALIA SPA-SPON ADR,20754462,XXXXXXXY1029,-0.8521,2.9521,100000
10263,TIKK,USD,TEL-INSTRUMENT ELECTRONICS,27757547,XXXXXXX52071,-36.867,38.967,8000
10264,TILE,USD,INTERFACE INC,107233203,XXXXXXX53044,1.8478,0.2522,5300000
10265,TILT,USD,FLEXSHARES MORNINGSTAR US MA,95053802,XXXXXXXL1008,1.6009,0.4991,15000
10266,TIP,USD,ISHARES TIPS BOND ETF,26787475,XXXXXXX71762,1.8391,0.2609,2600000
10267,TIPT,USD,TIPTREE INC,130702655,XXXXXXXQ1031,1.85,0.25,2500000
10268,TIPX,USD,SPDR BBG BARC 1-10YR TIPS,128563011,XXXXXXXR8613,0.0594,2.0406,7300000
10269,TIPZ,USD,PIMCO BROAD US TIPS INDEX,68385731,XXXXXXXR4039,-8.971,11.071,10000
10270,TISI,USD,TEAM INC,756940,XXXXXXX51002,1.4839,0.6161,250000
10271,TISUQ,USD,ORCHIDS PAPER PRODUCTS CO,35091353,XXXXXXXN1046,-76.4773,78.5773,200000
10272,TITN,USD,TITAN MACHINERY INC,47512782,XXXXXXXR1014,1.5836,0.5164,2000000
10273,TIVO,USD,TIVO CORP,247296680,XXXXXXXP1066,1.5954,0.5046,>10000000
10274,TIVU,USD,TIVUS INC,75218420,XXXXXXX81025,1.85,0.25,6000000
10275,TIXC,USD,TIX CORP,30739753,XXXXXXX31028,-1.1437,3.2437,7000
10276,TJX,USD,TJX COMPANIES INC,12814,XXXXXXX01090,1.85,0.25,>10000000
10277,TK,USD,TEEKAY CORP,2009270,MHY8564W1030,-0.7763,2.8763,1100000
10278,TKAGY,USD,TELEKOM AUSTRIA AG-ADR,10932908,XXXXXXXQ1094,1.2913,0.8087,600
10279,TKAMY,USD,THYSSENKRUPP AG-SPON ADR,186021884,XXXXXXXQ2075,-11.136,13.236,25000
10280,TKAT,USD,TAKUNG ART CO LTD,213898116,XXXXXXXQ2075,-1.1437,3.2437,15000
10281,TKC,USD,TURKCELL ILETISIM HIZMET-ADR,12816,XXXXXXX12047,1.6421,0.4579,250000
10282,TKCBY,USD,TOKAI CARBON CO LTD-UNSP ADR,123237640,XXXXXXXH1014,0.3225,1.7775,700
10283,TKGBY,USD,TURKIYE GARANTI BANKASI-ADR,75215972,XXXXXXX87019,-1.3457,3.4457,350000
10284,TKGN,USD,TEKOIL &amp; GAS CORP,45410999,XXXXXXXC2070,1.85,0.25,15000
10285,TKGSY,USD,TOKYO GAS CO LTD-UNSPON ADR,54740755,XXXXXXX51016,1.562,0.538,15000
10286,TKHL,USD,TKO HOLDINGS LTD,47185018,XXXXXXXH1014,1.85,0.25,200000
10287,TKLS,USD,TRUTANKLESS INC,324530867,XXXXXXXT1016,-17.7453,19.8453,2000
10288,TKOI,USD,TELKONET INC,27719067,XXXXXXX41064,1.8,0.3,250000
10289,TKOMY,USD,TOKIO MARINE HOLDINGS-ADR,52288706,XXXXXXX41086,1.85,0.25,20000
10290,TKR,USD,TIMKEN CO,12826,XXXXXXX91043,1.85,0.25,4500000
10291,TKRFF,USD,TINKA RESOURCES LIMITED,75218611,CA8875221001,1.1127,0.9873,200000
10292,TLC,USD,TAIWAN LIPOSOME CO LTD-ADR,341913638,XXXXXXX81020,-26.0143,28.1143,70000
10293,TLDE,USD,TLD3 ENTERTAINMENT GROUP INC,262696003,XXXXXXXB1035,1.85,0.25,90000
10294,TLDH,USD,FLEXSHARES CURRENCY HEDGED M,212134149,XXXXXXXL7203,-6.9413,9.0413,100
10295,TLF,USD,TANDY LEATHER FACTORY INC,756923,XXXXXXXX1054,-0.563,2.663,450000
10296,TLGT,USD,TELIGENT INC,210925152,XXXXXXXW1045,-37.7934,39.8934,75000
10297,TLH,USD,ISHARES 10-20 YEAR TREASURY,42454568,XXXXXXX86539,-4.9331,7.0331,4000
10298,TLI,USD,WESTERN ASSET CORPORATE LOAN,228059775,XXXXXXXJ1025,-2.8006,4.9006,95000
10299,TLK,USD,TELEKOMUNIK INDONESIA-SP ADR,1448481,XXXXXXX41063,1.5381,0.5619,700000
10300,TLKGY,USD,TELKOM SA SOC LTD-SPON ADR,17338398,XXXXXXX31081,-12.1006,14.2006,5000
10301,TLND,USD,TALEND SA - ADR,242425724,XXXXXXX42071,1.7622,0.3378,90000
10302,TLNT,USD,TELENETICS CORPORATION,9736014,XXXXXXXP4081,1.85,0.25,1000
10303,TLOG,USD,TETRALOGIC PHARMACEUTICALS C,139886402,XXXXXXXU1097,-9.2367,11.3367,300000
10304,TLPEQ,USD,TELEPLUS WORLD CORP,30217281,XXXXXXXQ1067,1.85,0.25,3600000
10305,TLPFY,USD,TELEPERFORMANCE-UNSPON ADR,56347312,XXXXXXXF1003,-11.6686,13.7686,8000
10306,TLPH,USD,TELIPHONE CORP,51203996,XXXXXXXU1088,1.85,0.25,5000
10307,TLRA,USD,TELARIA INC,288989441,XXXXXXX11057,1.799,0.301,2000000
10308,TLRD,USD,TAILORED BRANDS INC,220581771,XXXXXXXA1079,1.0716,1.0284,650000
10309,TLRS,USD,TIMBERLINE RESOURCES CORP,172008505,XXXXXXX32057,0.0644,2.0356,400000
10310,TLRY,USD,TILRAY INC-CLASS 2 COMMON,326196509,XXXXXXXT1007,-38.2978,40.3978,100000
10311,TLSA,USD,TIZIANA LIFE SCIENCES P-ADR,342701467,XXXXXXXG1013,-1.691,3.791,800
10312,TLSNY,USD,TELIA CO - UNSPON ADR,55279386,XXXXXXXM2052,-12.6819,14.7819,100000
